Age,Tenure,NumOfProducts,HasCrCard,IsActiveMember,Geography_France,Geography_Germany,Geography_Spain,Gender_Female,Gender_Male
38,9,1,1,0,False,True,False,False,True
37,5,2,0,0,False,False,True,False,True
31,5,1,1,0,False,False,True,False,True
37,2,2,0,1,False,False,True,True,False
60,7,1,0,1,True,False,False,False,True
33,6,2,1,0,True,False,False,True,False
40,8,1,1,0,False,False,True,True,False
32,9,2,1,1,True,False,False,True,False
25,2,2,1,1,False,True,False,True,False
38,4,1,1,0,False,False,True,False,True
36,8,2,0,1,True,False,False,True,False
46,6,2,1,0,False,False,True,True,False
24,2,2,0,0,False,True,False,True,False
40,1,1,1,0,True,False,False,False,True
42,6,2,1,0,False,True,False,True,False
26,8,3,0,1,False,False,True,True,False
32,0,1,1,0,False,True,False,False,True
31,5,2,1,1,False,True,False,False,True
47,9,1,1,1,True,False,False,False,True
42,8,1,1,1,True,False,False,False,True
29,6,1,1,1,False,True,False,False,True
39,7,2,1,1,True,False,False,False,True
46,5,1,1,1,False,True,False,False,True
40,6,2,1,1,False,False,True,True,False
33,3,2,0,0,False,True,False,True,False
36,1,1,0,0,False,True,False,False,True
36,3,1,1,1,True,False,False,True,False
47,8,1,1,0,False,False,True,True,False
38,8,2,1,1,False,True,False,True,False
37,8,3,0,0,True,False,False,False,True
29,10,2,0,1,True,False,False,False,True
29,3,3,1,0,True,False,False,True,False
35,6,2,1,1,False,False,True,True,False
44,3,1,0,0,True,False,False,False,True
44,9,2,1,0,False,False,True,False,True
23,9,1,1,1,False,False,True,False,True
44,2,2,0,1,False,True,False,True,False
23,1,2,0,1,True,False,False,False,True
46,3,1,1,1,False,False,True,False,True
40,7,2,0,1,False,False,True,True,False
37,1,1,1,0,False,False,True,False,True
33,7,1,1,0,False,True,False,True,False
21,3,2,0,1,True,False,False,True,False
45,3,2,0,1,False,True,False,False,True
23,6,1,1,1,True,False,False,False,True
44,8,1,0,0,True,False,False,True,False
58,5,1,1,0,False,True,False,False,True
34,7,2,0,0,False,False,True,True,False
39,2,2,1,0,False,False,True,False,True
38,4,2,1,0,False,True,False,True,False
31,7,2,1,1,True,False,False,False,True
26,5,1,0,0,True,False,False,True,False
19,8,1,1,1,True,False,False,False,True
30,5,1,1,0,True,False,False,True,False
26,8,1,1,1,False,False,True,False,True
57,9,2,1,1,False,False,True,True,False
46,6,1,0,1,True,False,False,True,False
40,1,2,1,0,False,False,True,True,False
33,8,1,1,1,True,False,False,True,False
44,1,2,1,1,True,False,False,True,False
36,4,2,1,1,False,False,True,True,False
42,4,2,1,1,True,False,False,False,True
29,1,2,0,0,True,False,False,True,False
48,7,1,1,0,True,False,False,False,True
39,5,1,1,0,False,True,False,True,False
33,1,1,1,0,True,False,False,False,True
39,8,2,1,0,True,False,False,False,True
22,3,1,1,1,False,False,True,False,True
78,4,2,1,1,False,True,False,False,True
39,8,1,1,1,False,True,False,True,False
32,6,2,1,0,True,False,False,True,False
32,6,1,1,0,True,False,False,True,False
37,7,1,1,1,True,False,False,False,True
38,4,2,1,1,True,False,False,True,False
36,2,1,0,0,False,True,False,False,True
27,7,1,0,1,False,False,True,True,False
41,5,1,1,0,False,True,False,True,False
30,10,1,1,1,True,False,False,False,True
48,9,1,1,0,True,False,False,True,False
33,9,1,0,1,False,True,False,False,True
41,10,2,1,1,False,True,False,False,True
29,6,1,0,1,False,True,False,False,True
29,4,2,1,0,False,False,True,False,True
47,9,1,1,0,False,True,False,False,True
36,3,1,0,1,True,False,False,True,False
40,1,1,1,1,False,False,True,True,False
37,5,1,1,0,False,True,False,False,True
28,3,3,1,0,False,True,False,False,True
28,4,1,1,1,True,False,False,True,False
53,8,1,0,0,False,True,False,True,False
34,5,2,1,1,True,False,False,False,True
34,5,2,1,0,True,False,False,True,False
38,9,2,1,1,True,False,False,True,False
44,5,1,1,0,True,False,False,True,False
43,7,2,1,1,False,True,False,True,False
37,1,2,1,1,True,False,False,True,False
61,4,2,1,0,False,False,True,True,False
28,4,1,1,0,True,False,False,False,True
36,7,1,1,1,True,False,False,True,False
46,5,1,0,1,False,True,False,True,False
38,7,1,1,0,False,True,False,True,False
42,3,2,0,0,True,False,False,True,False
38,4,2,1,1,False,True,False,True,False
30,0,1,1,0,True,False,False,True,False
77,10,2,0,1,False,True,False,True,False
62,1,2,0,1,True,False,False,False,True
40,4,2,0,1,True,False,False,False,True
38,1,2,1,1,True,False,False,True,False
29,2,1,1,1,False,True,False,True,False
33,2,1,0,1,False,True,False,True,False
69,10,1,1,1,True,False,False,False,True
30,0,1,1,0,False,False,True,False,True
38,3,2,0,0,True,False,False,False,True
45,3,1,0,1,True,False,False,True,False
41,8,1,1,0,True,False,False,True,False
46,3,2,0,1,True,False,False,False,True
34,4,1,1,1,True,False,False,True,False
38,7,2,0,1,False,False,True,False,True
42,8,2,1,0,False,False,True,False,True
24,8,2,0,0,False,True,False,False,True
31,1,1,0,1,True,False,False,True,False
34,3,1,0,0,True,False,False,True,False
37,9,1,1,0,False,False,True,True,False
30,5,2,0,1,True,False,False,True,False
26,8,1,1,1,False,False,True,True,False
37,8,2,1,1,True,False,False,False,True
47,6,1,1,0,True,False,False,False,True
32,10,1,0,1,True,False,False,False,True
46,5,2,1,0,False,True,False,True,False
43,9,2,0,1,True,False,False,True,False
30,7,2,1,0,False,True,False,True,False
38,6,2,1,1,True,False,False,True,False
37,2,2,0,1,True,False,False,False,True
43,1,1,0,0,False,False,True,True,False
25,4,1,1,1,False,False,True,True,False
42,5,1,1,0,True,False,False,False,True
50,4,1,0,0,False,False,True,False,True
34,4,2,0,1,False,True,False,False,True
24,6,2,0,1,True,False,False,True,False
42,8,1,1,0,True,False,False,True,False
35,7,2,0,0,True,False,False,False,True
40,3,1,1,0,False,True,False,True,False
56,2,1,0,1,False,False,True,False,True
33,3,2,1,0,False,True,False,False,True
34,9,2,0,0,False,True,False,True,False
38,2,2,0,0,True,False,False,True,False
39,3,1,0,0,False,False,True,False,True
34,1,1,0,0,False,False,True,False,True
39,4,2,1,0,False,True,False,True,False
40,8,1,0,0,False,True,False,True,False
43,2,1,1,0,True,False,False,False,True
36,4,2,1,0,False,False,True,False,True
38,3,2,1,0,False,False,True,True,False
31,5,1,1,0,False,False,True,True,False
32,9,2,1,0,False,True,False,False,True
36,6,1,1,0,False,True,False,True,False
44,6,1,0,0,True,False,False,True,False
55,7,2,1,1,True,False,False,True,False
34,4,2,1,0,False,True,False,False,True
45,1,2,1,1,True,False,False,True,False
37,10,2,1,0,False,False,True,False,True
35,2,2,1,1,False,False,True,False,True
25,8,1,1,1,False,True,False,False,True
21,1,2,1,0,True,False,False,True,False
42,2,2,0,0,False,False,True,True,False
31,4,2,0,1,True,False,False,False,True
31,1,1,1,1,False,True,False,False,True
44,3,2,1,0,True,False,False,False,True
75,7,1,0,1,False,False,True,False,True
48,4,2,0,1,True,False,False,False,True
33,7,2,1,1,False,False,True,True,False
33,9,1,1,1,False,False,True,False,True
36,10,2,1,1,False,True,False,True,False
33,6,2,1,1,False,True,False,True,False
38,6,2,1,0,False,False,True,False,True
39,5,1,1,0,False,True,False,True,False
44,8,1,1,1,True,False,False,False,True
41,10,1,1,1,True,False,False,True,False
39,6,1,1,0,True,False,False,False,True
26,4,2,0,0,True,False,False,True,False
58,1,1,1,1,True,False,False,True,False
37,8,1,1,1,False,True,False,False,True
32,5,1,0,0,True,False,False,False,True
47,5,2,1,1,False,True,False,True,False
25,10,2,1,0,False,True,False,False,True
36,2,1,1,1,False,True,False,False,True
28,3,1,1,1,True,False,False,False,True
31,3,2,1,1,True,False,False,True,False
40,8,1,1,1,True,False,False,True,False
48,9,1,1,1,True,False,False,False,True
32,8,1,1,0,True,False,False,False,True
33,9,2,0,0,True,False,False,True,False
24,4,2,1,1,True,False,False,True,False
40,10,1,1,0,False,True,False,True,False
42,7,1,1,0,True,False,False,False,True
27,4,2,1,0,False,True,False,False,True
29,8,2,0,1,True,False,False,False,True
31,5,1,1,0,True,False,False,False,True
34,8,2,1,1,False,True,False,False,True
33,2,2,1,0,False,True,False,False,True
30,6,2,1,1,True,False,False,False,True
45,8,2,0,1,False,False,True,False,True
27,1,1,1,1,True,False,False,False,True
29,1,2,1,1,False,True,False,False,True
38,1,1,1,0,True,False,False,True,False
33,6,2,0,1,True,False,False,True,False
25,3,2,0,0,False,True,False,True,False
46,2,1,1,1,True,False,False,True,False
37,1,2,1,1,True,False,False,True,False
45,5,1,1,0,False,False,True,False,True
32,9,1,1,0,False,True,False,False,True
41,7,1,0,0,False,False,True,True,False
46,9,2,1,1,False,False,True,False,True
59,3,1,1,0,False,True,False,True,False
37,2,2,0,0,True,False,False,False,True
44,6,1,0,0,True,False,False,False,True
38,3,2,1,0,True,False,False,True,False
43,5,2,1,0,False,True,False,False,True
33,7,1,1,0,True,False,False,False,True
30,10,2,0,1,False,True,False,True,False
43,8,1,1,0,True,False,False,False,True
39,9,1,1,0,False,True,False,False,True
35,6,2,1,1,False,False,True,True,False
52,8,3,1,1,True,False,False,False,True
52,7,1,1,1,True,False,False,True,False
35,6,1,1,0,True,False,False,True,False
44,4,1,1,1,False,False,True,False,True
29,9,1,1,1,True,False,False,False,True
40,7,1,1,0,False,True,False,False,True
42,2,1,1,0,True,False,False,True,False
76,5,1,0,1,True,False,False,True,False
38,7,1,0,0,False,False,True,False,True
59,6,1,1,0,True,False,False,True,False
39,3,2,1,0,True,False,False,False,True
36,1,1,1,0,True,False,False,True,False
35,2,1,1,1,False,False,True,False,True
38,5,1,0,1,True,False,False,False,True
37,6,2,1,1,False,True,False,True,False
28,5,2,0,1,False,False,True,True,False
38,2,2,1,1,False,False,True,False,True
26,7,2,1,0,False,False,True,True,False
46,3,2,0,1,True,False,False,False,True
41,2,2,0,1,True,False,False,False,True
34,4,1,1,1,False,True,False,True,False
48,1,2,1,1,True,False,False,False,True
73,1,1,1,1,True,False,False,True,False
35,6,1,1,0,True,False,False,True,False
36,5,2,1,0,True,False,False,True,False
38,9,1,0,0,False,True,False,False,True
50,4,1,1,0,False,True,False,False,True
25,5,1,1,1,False,False,True,False,True
23,2,1,1,0,True,False,False,False,True
37,6,2,0,0,True,False,False,False,True
34,1,2,0,1,True,False,False,False,True
24,10,2,1,0,False,True,False,True,False
38,1,1,1,1,False,True,False,True,False
28,3,1,0,1,False,False,True,True,False
37,3,1,0,1,True,False,False,True,False
28,5,2,1,1,False,False,True,True,False
37,0,1,1,1,False,False,True,False,True
27,1,2,1,0,True,False,False,False,True
34,7,2,1,0,False,True,False,True,False
36,10,2,1,0,True,False,False,False,True
41,7,3,1,0,True,False,False,True,False
38,7,1,1,0,False,False,True,True,False
57,8,2,1,1,False,False,True,True,False
38,5,2,0,0,True,False,False,False,True
29,7,2,0,1,True,False,False,True,False
30,8,1,0,0,True,False,False,True,False
34,8,1,0,1,False,False,True,False,True
31,5,1,1,1,True,False,False,False,True
40,10,1,1,1,True,False,False,True,False
35,5,2,1,0,True,False,False,True,False
43,0,3,1,0,False,True,False,False,True
39,3,1,0,0,True,False,False,False,True
24,7,1,0,0,False,True,False,False,True
38,0,2,1,1,True,False,False,False,True
31,2,1,1,1,False,True,False,False,True
47,3,1,1,0,True,False,False,False,True
62,7,1,0,1,False,True,False,True,False
56,10,2,1,0,True,False,False,True,False
36,1,1,0,1,False,False,True,False,True
48,2,2,0,1,True,False,False,False,True
39,3,1,1,1,True,False,False,True,False
37,0,1,0,1,False,False,True,True,False
37,4,1,1,0,False,True,False,True,False
36,8,2,1,1,True,False,False,True,False
24,4,1,1,0,True,False,False,False,True
25,4,2,0,1,True,False,False,True,False
57,4,1,1,0,False,False,True,False,True
30,6,2,1,1,True,False,False,False,True
32,6,2,0,0,True,False,False,True,False
28,7,2,1,1,False,True,False,False,True
28,3,1,1,0,False,True,False,True,False
31,1,1,0,0,False,False,True,False,True
29,9,2,1,0,False,False,True,False,True
49,7,1,1,0,False,False,True,True,False
45,5,2,0,0,False,True,False,False,True
28,4,2,1,1,True,False,False,True,False
33,4,2,0,0,False,True,False,False,True
31,2,2,1,1,False,True,False,False,True
27,1,1,1,0,True,False,False,False,True
42,7,1,0,1,True,False,False,False,True
26,9,2,1,1,True,False,False,False,True
51,10,2,1,1,False,False,True,True,False
39,3,1,1,1,True,False,False,False,True
46,7,1,1,0,False,True,False,True,False
46,3,2,1,1,True,False,False,True,False
30,6,2,1,1,True,False,False,False,True
38,3,3,1,0,False,False,True,True,False
34,5,1,0,0,True,False,False,False,True
35,6,1,1,0,False,False,True,False,True
32,8,1,1,1,True,False,False,True,False
33,0,2,1,1,True,False,False,True,False
43,8,1,1,1,False,True,False,False,True
47,2,1,1,0,True,False,False,False,True
24,8,1,1,0,False,False,True,True,False
25,3,2,1,1,True,False,False,False,True
36,6,1,0,0,True,False,False,True,False
31,2,2,1,0,True,False,False,False,True
34,6,2,0,0,True,False,False,True,False
53,4,1,1,0,True,False,False,True,False
33,9,2,0,1,False,True,False,False,True
26,8,2,1,1,True,False,False,False,True
54,1,1,0,1,False,False,True,False,True
48,5,1,1,0,True,False,False,True,False
32,5,1,1,1,True,False,False,True,False
39,1,2,1,1,True,False,False,False,True
26,5,1,0,0,False,True,False,False,True
27,3,2,0,0,True,False,False,True,False
34,4,2,1,1,True,False,False,False,True
28,8,2,1,1,True,False,False,False,True
33,3,2,1,0,False,False,True,False,True
53,8,1,0,1,False,True,False,False,True
31,9,2,0,1,True,False,False,False,True
36,3,2,0,0,False,False,True,True,False
31,9,2,1,0,True,False,False,True,False
43,4,1,0,1,False,True,False,False,True
32,3,2,1,0,False,True,False,True,False
38,1,2,0,1,False,False,True,False,True
28,4,2,0,1,True,False,False,True,False
27,1,1,0,0,True,False,False,False,True
44,8,2,1,1,True,False,False,False,True
33,0,1,1,1,True,False,False,True,False
30,3,2,1,0,True,False,False,False,True
37,1,2,1,1,False,True,False,False,True
28,7,2,1,1,True,False,False,False,True
36,8,2,1,0,False,False,True,False,True
38,6,2,1,1,False,False,True,True,False
35,8,1,1,0,False,False,True,True,False
23,7,2,0,0,True,False,False,False,True
34,9,1,0,0,True,False,False,False,True
29,4,2,1,1,False,False,True,False,True
28,10,2,0,1,True,False,False,False,True
18,7,2,1,1,True,False,False,False,True
32,7,1,0,1,False,True,False,False,True
33,1,2,1,1,False,False,True,False,True
43,4,1,1,0,True,False,False,False,True
26,6,2,0,0,False,False,True,True,False
42,6,1,1,0,True,False,False,True,False
38,1,1,0,1,True,False,False,False,True
49,8,2,0,0,True,False,False,False,True
49,1,2,0,1,False,False,True,True,False
44,7,3,1,0,False,False,True,True,False
41,8,2,1,1,False,False,True,False,True
23,5,1,1,0,False,True,False,False,True
21,1,1,1,0,False,True,False,True,False
18,3,1,0,0,False,True,False,True,False
36,1,2,0,0,True,False,False,False,True
30,1,2,1,0,True,False,False,False,True
39,10,1,0,1,True,False,False,True,False
39,3,2,0,1,False,False,True,False,True
55,8,3,0,0,False,True,False,True,False
48,3,1,0,0,True,False,False,False,True
35,3,2,0,1,True,False,False,True,False
46,5,2,0,1,False,False,True,True,False
42,1,1,1,0,False,True,False,False,True
27,6,1,0,0,True,False,False,True,False
56,3,1,1,1,False,True,False,True,False
27,2,2,1,0,False,False,True,False,True
26,7,2,1,0,True,False,False,True,False
33,8,1,1,1,False,True,False,False,True
24,2,1,1,0,True,False,False,True,False
34,2,2,1,1,True,False,False,True,False
39,6,2,0,0,True,False,False,False,True
56,4,1,0,0,False,False,True,False,True
55,4,1,1,0,True,False,False,False,True
46,0,1,1,0,True,False,False,False,True
41,4,1,1,1,False,False,True,True,False
33,4,1,0,1,True,False,False,False,True
29,8,1,1,0,True,False,False,False,True
61,1,1,0,1,False,False,True,False,True
27,9,1,1,0,True,False,False,False,True
42,4,3,1,0,True,False,False,False,True
37,3,1,1,1,False,True,False,False,True
72,3,1,1,1,False,False,True,False,True
41,8,1,1,0,False,False,True,False,True
36,8,1,1,1,True,False,False,False,True
34,9,2,0,1,False,False,True,False,True
48,6,1,1,0,False,True,False,True,False
35,7,1,1,1,True,False,False,False,True
47,8,3,0,0,True,False,False,True,False
52,7,1,1,0,True,False,False,True,False
50,1,3,0,0,False,False,True,True,False
40,10,2,1,0,True,False,False,False,True
26,3,1,1,1,False,True,False,True,False
34,7,1,0,0,True,False,False,True,False
37,6,2,1,0,True,False,False,True,False
37,7,2,1,0,False,True,False,True,False
62,9,2,0,0,True,False,False,False,True
27,4,2,0,0,True,False,False,True,False
42,9,2,1,0,False,True,False,True,False
45,8,1,0,0,True,False,False,True,False
46,8,1,1,0,False,False,True,True,False
55,4,1,1,1,False,True,False,True,False
46,9,2,0,0,True,False,False,False,True
39,4,2,1,0,False,False,True,True,False
42,1,1,1,1,False,True,False,False,True
26,8,2,0,0,False,False,True,False,True
49,9,1,1,0,True,False,False,True,False
55,7,2,1,0,False,True,False,True,False
23,2,2,1,0,True,False,False,False,True
33,4,2,1,0,True,False,False,True,False
36,9,2,1,1,False,False,True,True,False
39,5,2,1,0,True,False,False,True,False
47,8,1,1,1,True,False,False,False,True
34,5,2,0,0,False,True,False,False,True
42,1,1,1,0,True,False,False,True,False
